Size Level.sav: 47488751 bytes
Now checking the data...
Now counting pals...
Now populating the information...
Inactive Guild: Unnamed Guild | Guild ID: e1e17eca-4260-9ba2-6360-8c9fd0b651dc | Reason: No players found.
Player: lauon | UID: 975cb473-0000-0000-0000-000000000000 | Level: 38 | Caught: 506 | Owned: 467 | Encounters: 112 | Uniques: 112 | Last Online: 2024-09-23 16:37:36 (13h:8m:44s ago)
Player: Bulker | UID: bcf52201-0000-0000-0000-000000000000 | Level: 36 | Caught: 490 | Owned: 453 | Encounters: 110 | Uniques: 110 | Last Online: 2024-09-23 16:38:10 (13h:8m:9s ago)
Player: ✪ blAck | UID: a4e78d43-0000-0000-0000-000000000000 | Level: 11 | Caught: 35 | Owned: 37 | Encounters: 16 | Uniques: 16 | Last Online: 2024-09-20 17:00:38 (3d:12h:45m:41s ago)

Guild: BadA$$ | Guild Leader: Cheshire | Guild ID: 2684aeb0-4895-e6a0-b7b1-c5889154ec9c
Base Locations: 0
Guild Players: 2
Player: Cheshire | UID: 235d99c2-0000-0000-0000-000000000000 | Level: 27 | Caught: 114 | Owned: 64 | Encounters: 69 | Uniques: 62 | Last Online: 2024-09-07 11:06:41 (16d:18h:39m:38s ago)
Player: David | UID: 9072d716-0000-0000-0000-000000000000 | Level: 9 | Caught: 24 | Owned: 24 | Encounters: 14 | Uniques: 14 | Last Online: 2024-09-07 10:58:06 (16d:18h:48m:13s ago)

Guild: Bexie and I Know It | Guild Leader: Bex | Guild ID: 9d0cdeb2-440a-cf2f-9e5d-74b0f03b98c3
Base Locations: 0
Guild Players: 1
Player: Bex | UID: b17e702e-0000-0000-0000-000000000000 | Level: 39 | Caught: 248 | Owned: 224 | Encounters: 58 | Uniques: 58 | Last Online: 2024-08-30 09:43:02 (24d:20h:3m:17s ago)

Guild: Bo-Furin | Guild Leader: Sinner Is Live | Guild ID: 5e3b9e41-43da-a9bc-681a-e3869b04e3a9
Base Locations: 2
Base 1: 327, -215
Base 2: 345, -221
Guild Players: 7
Player: Sinner Is Live | UID: e9db2b96-0000-0000-0000-000000000000 | Level: 32 | Caught: 306 | Owned: 299 | Encounters: 55 | Uniques: 55 | Last Online: 2024-09-08 08:34:37 (15d:21h:11m:42s ago)
Player: EzNoob | UID: 4b92645b-0000-0000-0000-000000000000 | Level: 33 | Caught: 311 | Owned: 291 | Encounters: 77 | Uniques: 77 | Last Online: 2024-09-10 15:21:27 (13d:14h:24m:52s ago)
Player: Vanky | UID: 26981392-0000-0000-0000-000000000000 | Level: 14 | Caught: 59 | Owned: 59 | Encounters: 23 | Uniques: 23 | Last Online: 2024-09-07 02:13:06 (17d:3h:33m:13s ago)
Player: thic | UID: f10ff343-0000-0000-0000-000000000000 | Level: 13 | Caught: 50 | Owned: 49 | Encounters: 13 | Uniques: 13 | Last Online: 2024-09-06 04:54:46 (18d:51m:33s ago)
Player: Beast | UID: fd1b34ab-0000-0000-0000-000000000000 | Level: 11 | Caught: 12 | Owned: 11 | Encounters: 10 | Uniques: 10 | Last Online: 2024-09-07 06:44:22 (16d:23h:1m:57s ago)
Player: .GhostMan | UID: afa2455e-0000-0000-0000-000000000000 | Level: 21 | Caught: 109 | Owned: 108 | Encounters: 32 | Uniques: 32 | Last Online: 2024-09-08 20:16:09 (15d:9h:30m:10s ago)
Player: KAMMO | UID: ce55d25b-0000-0000-0000-000000000000 | Level: 32 | Caught: 297 | Owned: 292 | Encounters: 85 | Uniques: 85 | Last Online: 2024-09-09 18:20:54 (14d:11h:25m:25s ago)

Guild: Cafofo do Bigode | Guild Leader: Bigode Grosso | Guild ID: 4fd673c2-46fb-5c3e-2d26-e4af29d6a776
Base Locations: 0
Guild Players: 2
Player: Bigode Grosso | UID: 6c5b8ef2-0000-0000-0000-000000000000 | Level: 55 | Caught: 1774 | Owned: 1 | Encounters: 155 | Uniques: 155 | Last Online: 2024-07-12 08:34:40 (73d:21h:11m:39s ago)
Player: Bigode Grosso | UID: ad586883-0000-0000-0000-000000000000 | Level: 48 | Caught: 434 | Owned: 425 | Encounters: 114 | Uniques: 114 | Last Online: 2024-09-12 21:32:04 (11d:8h:14m:15s ago)

Guild: Café Stella | Guild Leader: 🅲🆁🅸🆂🅲🅾🅿🆂 | Guild ID: f5e8b519-4351-e93d-f698-d796c968d791
Base Locations: 4
Base 1: -540, 238
Base 2: -524, 296
Base 3: -493, 110
Base 4: -255, 393
Guild Players: 5
Player: Iori Shiromi | UID: 7aedeab3-0000-0000-0000-000000000000 | Level: 55 | Caught: 39190 | Owned: 807 | Encounters: 164 | Uniques: 164 | Last Online: 2024-09-18 10:46:33 (5d:18h:59m:46s ago)
Player: Laundry Lunatic | UID: fcaca2d1-0000-0000-0000-000000000000 | Level: 54 | Caught: 2255 | Owned: 478 | Encounters: 147 | Uniques: 147 | Last Online: 2024-09-15 08:40:51 (8d:21h:5m:28s ago)
Player: 🅲🆁🅸🆂🅲🅾🅿🆂 | UID: 08218c58-0000-0000-0000-000000000000 | Level: 55 | Caught: 17846 | Owned: 842 | Encounters: 134 | Uniques: 130 | Last Online: 2024-09-23 17:56:22 (11h:49m:57s ago)
Player: BarksAndGrowl | UID: fd4b4eed-0000-0000-0000-000000000000 | Level: 55 | Caught: 1903 | Owned: 67 | Encounters: 164 | Uniques: 164 | Last Online: 2024-07-28 17:44:15 (57d:12h:2m:4s ago)
Player: War Doctor | UID: ff8312b4-0000-0000-0000-000000000000 | Level: 52 | Caught: 2111 | Owned: 750 | Encounters: 130 | Uniques: 127 | Last Online: 2024-08-24 03:56:44 (31d:1h:49m:35s ago)

Guild: Canadian Cool Cats | Guild Leader: Snowfox | Guild ID: 3fb689ec-4f96-9148-73f4-dbbc8a933ef0
Base Locations: 2
Base 1: 408, -331
Base 2: 412, -313
Guild Players: 3
Player: Snowfox | UID: 31a79567-0000-0000-0000-000000000000 | Level: 29 | Caught: 172 | Owned: 144 | Encounters: 64 | Uniques: 64 | Last Online: 2024-09-17 09:35:45 (6d:20h:10m:34s ago)
Player: Hallucin8 | UID: 933e31b8-0000-0000-0000-000000000000 | Level: 15 | Caught: 44 | Owned: 43 | Encounters: 29 | Uniques: 28 | Last Online: 2024-09-02 05:38:47 (22d:7m:32s ago)
Player: SoulStealer | UID: c753b1cb-0000-0000-0000-000000000000 | Level: 6 | Caught: 4 | Owned: 4 | Encounters: 2 | Uniques: 2 | Last Online: 2024-09-02 05:41:43 (22d:4m:36s ago)

Guild: Cats Meow | Guild Leader: Mr.Beast but evil | Guild ID: dfca29e7-4464-f7f9-f040-62810af46142
Base Locations: 2
Base 1: 396, -158
Base 2: 540, 248
Guild Players: 4
Player: Mr.Beast but evil | UID: 0b00bdf6-0000-0000-0000-000000000000 | Level: 15 | Caught: 30 | Owned: 26 | Encounters: 18 | Uniques: 14 | Last Online: 2024-08-12 13:41:03 (42d:16h:5m:16s ago)
Player: FixTheCord | UID: 684500f2-0000-0000-0000-000000000000 | Level: 4 | Caught: 1 | Owned: 1 | Encounters: 1 | Uniques: 1 | Last Online: 2024-08-13 16:23:49 (41d:13h:22m:30s ago)
Player: Frosty | UID: db51b928-0000-0000-0000-000000000000 | Level: 22 | Caught: 125 | Owned: 141 | Encounters: 29 | Uniques: 29 | Last Online: 2024-09-07 13:43:43 (16d:16h:2m:37s ago)
Player: Zeenobia | UID: 5c56db16-0000-0000-0000-000000000000 | Level: 43 | Caught: 1179 | Owned: 336 | Encounters: 94 | Uniques: 92 | Last Online: 2024-09-22 19:02:11 (1d:10h:44m:8s ago)

Guild: Charms | Guild Leader: Lucky  | Guild ID: dbdc9f06-4352-1913-0c80-3fa01ba25b9f
Base Locations: 0
Guild Players: 1
Player: Lucky  | UID: ea0438d4-0000-0000-0000-000000000000 | Level: 9 | Caught: 23 | Owned: 15 | Encounters: 14 | Uniques: 14 | Last Online: 2024-08-31 09:02:47 (23d:20h:43m:32s ago)

Guild: Chiki Nuggies | Guild Leader: Pashi | Guild ID: 67253819-4851-3b30-bb48-c6ac9f4a8207
Base Locations: 0
Guild Players: 1
Player: Pashi | UID: 2bf34315-0000-0000-0000-000000000000 | Level: 4 | Caught: 2 | Owned: 2 | Encounters: 1 | Uniques: 1 | Last Online: 2024-09-01 16:18:37 (22d:13h:27m:42s ago)

Guild: CodeCrafters | Guild Leader: Aria Montgomery | Guild ID: c644eb34-473f-f5d0-d7fa-64933c1de4a6
Base Locations: 0
Guild Players: 1
Player: Aria Montgomery | UID: 478226a3-0000-0000-0000-000000000000 | Level: 3 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-12 21:51:23 (42d:7h:54m:56s ago)

Guild: DEADPOOL | Guild Leader: Missbhave | Guild ID: 08658f89-4c87-d66b-09c4-b589285e4229
Base Locations: 1
Base 1: 8, -354
Guild Players: 2
Player: Missbhave | UID: b972a486-0000-0000-0000-000000000000 | Level: 6 | Caught: 2 | Owned: 1 | Encounters: 1 | Uniques: 1 | Last Online: 2024-09-18 21:14:16 (5d:8h:32m:3s ago)
Player: Killer_Jon_Yeet | UID: 249d2969-0000-0000-0000-000000000000 | Level: 6 | Caught: 8 | Owned: 3 | Encounters: 6 | Uniques: 6 | Last Online: 2024-09-18 21:14:30 (5d:8h:31m:50s ago)

Guild: Dark Tiding | Guild Leader: DuskDragon | Guild ID: 5f27c016-499a-d94a-43a3-d59ce753a2a4
Base Locations: 0
Guild Players: 1
Player: DuskDragon | UID: e605c740-0000-0000-0000-000000000000 | Level: 52 | Caught: 980 | Owned: 555 | Encounters: 127 | Uniques: 125 | Last Online: 2024-08-05 16:15:50 (49d:13h:30m:29s ago)

Guild: Darkside | Guild Leader: Steelangela | Guild ID: bdd9b3bc-44dc-d40a-3202-86bcfbdf1029
Base Locations: 3
Base 1: 37, -378
Base 2: 588, 220
Base 3: -247, 558
Guild Players: 2
Player: Steelangela | UID: 1931ca3e-0000-0000-0000-000000000000 | Level: 53 | Caught: 1352 | Owned: 855 | Encounters: 142 | Uniques: 141 | Last Online: 2024-09-18 08:03:25 (5d:21h:42m:54s ago)
Player: Bodentien | UID: d8db43f4-0000-0000-0000-000000000000 | Level: 35 | Caught: 378 | Owned: 372 | Encounters: 69 | Uniques: 64 | Last Online: 2024-09-09 22:52:08 (14d:6h:54m:11s ago)

Guild: Demon Rabbit | Guild Leader: Oni Bunny | Guild ID: 5f260f62-4bb3-6b7f-32e2-4eb55a1ab1bd
Base Locations: 0
Guild Players: 1
Player: Oni Bunny | UID: c5ff3099-0000-0000-0000-000000000000 | Level: 8 | Caught: 10 | Owned: 10 | Encounters: 10 | Uniques: 10 | Last Online: 2024-08-14 17:37:01 (40d:12h:9m:18s ago)

Guild: Dialectical Revolutionary | Guild Leader: Mr. Democritus | Guild ID: 76b5c957-47a9-75d3-e3c9-1d860e35b3f6
Base Locations: 3
Base 1: 251, -517
Base 2: 586, 156
Base 3: -133, 585
Guild Players: 1
Player: Mr. Democritus | UID: 3d3c44fa-0000-0000-0000-000000000000 | Level: 55 | Caught: 2214 | Owned: 600 | Encounters: 155 | Uniques: 153 | Last Online: 2024-09-24 00:33:16 (5h:13m:3s ago)

Guild: Disasterpiece | Guild Leader: Bonez | Guild ID: 948e18c7-4655-648b-15d3-bc97ea091b22
Base Locations: 1
Base 1: 190, -396
Guild Players: 1
Player: Bonez | UID: b212f739-0000-0000-0000-000000000000 | Level: 27 | Caught: 200 | Owned: 89 | Encounters: 49 | Uniques: 49 | Last Online: 2024-09-14 18:20:33 (9d:11h:25m:46s ago)

Guild: Dragoon | Guild Leader: Nali | Guild ID: 0b4848e9-456c-a2bc-42fc-f0a3310437bc
Base Locations: 2
Base 1: 425, -209
Base 2: 32, -11
Guild Players: 1
Player: Nali | UID: 1f1f14a4-0000-0000-0000-000000000000 | Level: 45 | Caught: 532 | Owned: 425 | Encounters: 140 | Uniques: 133 | Last Online: 2024-09-22 23:24:52 (1d:6h:21m:27s ago)

Guild: Encore une fois | Guild Leader: Ysiana | Guild ID: 132b1424-4d94-bc3d-844f-4f9c6bea22d3
Base Locations: 0
Guild Players: 2
Player: Ysiana | UID: 567fc206-0000-0000-0000-000000000000 | Level: 40 | Caught: 441 | Owned: 223 | Encounters: 63 | Uniques: 63 | Last Online: 2024-08-18 00:58:00 (37d:4h:48m:19s ago)
Player: yinsha | UID: b0c9202d-0000-0000-0000-000000000000 | Level: 39 | Caught: 411 | Owned: 249 | Encounters: 79 | Uniques: 79 | Last Online: 2024-08-18 00:13:30 (37d:5h:32m:49s ago)

Guild: Fate Of The Fallen | Guild Leader: 7274cddd-0000-0000-0000-000000000000 | Guild ID: 8f7e9983-469c-d60c-d265-2cbec4cf3909
Base Locations: 0
Guild Players: 1
Player: BTRXx_RAGExX | UID: 073a03ca-0000-0000-0000-000000000000 | Level: 49 | Caught: 1027 | Owned: 787 | Encounters: 137 | Uniques: 137 | Last Online: 2024-07-07 01:52:14 (79d:3h:54m:5s ago)

Guild: Fhloston Paradise | Guild Leader: Aknot | Guild ID: 2434937b-43bf-0a41-4266-7b81341a72aa
Base Locations: 0
Guild Players: 1
Player: Aknot | UID: 4b5e7ead-0000-0000-0000-000000000000 | Level: 4 | Caught: 2 | Owned: 2 | Encounters: 2 | Uniques: 2 | Last Online: 2024-09-13 18:44:45 (10d:11h:1m:34s ago)

Guild: Forsaken Few | Guild Leader: Lilith | Guild ID: 67b0409b-4c36-1d9d-1afc-3db2355d8ad4
Base Locations: 2
Base 1: 391, -190
Base 2: -572, -650
Guild Players: 1
Player: Lilith | UID: 3a820cff-0000-0000-0000-000000000000 | Level: 38 | Caught: 444 | Owned: 345 | Encounters: 110 | Uniques: 110 | Last Online: 2024-09-23 20:05:15 (9h:41m:4s ago)

Guild: French Connection | Guild Leader: KingRuno | Guild ID: fe18ff73-4d8c-0067-842c-7f811777906d
Base Locations: 0
Guild Players: 1
Player: KingRuno | UID: fa2f1ee7-0000-0000-0000-000000000000 | Level: 5 | Caught: 1 | Owned: 1 | Encounters: 1 | Uniques: 1 | Last Online: 2024-08-18 20:19:41 (36d:9h:26m:38s ago)

Guild: Frenchy | Guild Leader: alicia | Guild ID: 8ae2a788-40bd-f65d-12e7-dca79eefeac3
Base Locations: 0
Guild Players: 1
Player: alicia | UID: 14effa88-0000-0000-0000-000000000000 | Level: 47 | Caught: 852 | Owned: 8 | Encounters: 117 | Uniques: 114 | Last Online: 2024-08-17 21:38:39 (37d:8h:7m:40s ago)

Guild: GRRP auf die 1 | Guild Leader: SenpaiJacky | Guild ID: aa78d850-46d6-ce74-0618-b48ca8f6ab3e
Base Locations: 0
Guild Players: 2
Player: ChaosAdams | UID: ae8e28ec-0000-0000-0000-000000000000 | Level: 6 | Caught: 8 | Owned: 8 | Encounters: 6 | Uniques: 6 | Last Online: 2024-09-01 12:10:58 (22d:17h:35m:21s ago)
Player: SenpaiJacky | UID: e16b79f1-0000-0000-0000-000000000000 | Level: 7 | Caught: 13 | Owned: 13 | Encounters: 8 | Uniques: 8 | Last Online: 2024-09-01 12:10:53 (22d:17h:35m:26s ago)

Guild: GalacticMood | Guild Leader: Pamela | Guild ID: 117cf31a-41f7-0a45-edf5-ad930126cad2
Base Locations: 0
Guild Players: 1
Player: Pamela | UID: a9899142-0000-0000-0000-000000000000 | Level: 39 | Caught: 352 | Owned: 351 | Encounters: 79 | Uniques: 74 | Last Online: 2024-09-01 16:46:35 (22d:12h:59m:44s ago)

Guild: GeneticS | Guild Leader: DjRafaS | Guild ID: fc541058-4f08-8cd8-5b01-3a872cba58e6
Base Locations: 3
Base 1: -353, -74
Base 2: -341, 281
Base 3: -649, 138
Guild Players: 1
Player: DjRafaS | UID: 2abb5ba3-0000-0000-0000-000000000000 | Level: 55 | Caught: 4561 | Owned: 818 | Encounters: 140 | Uniques: 140 | Last Online: 2024-09-24 03:00:10 (2h:46m:9s ago)

Guild: Goth Girl Lovers | Guild Leader: PinkSlime | Guild ID: 443b0909-4475-5a11-a21c-a6beca6e17a6
Base Locations: 0
Guild Players: 1
Player: PinkSlime | UID: 37e529d5-0000-0000-0000-000000000000 | Level: 18 | Caught: 37 | Owned: 29 | Encounters: 27 | Uniques: 27 | Last Online: 2024-09-02 18:08:30 (21d:11h:37m:49s ago)

Guild: Gotta Catch Em All! | Guild Leader: Bliss | Guild ID: 23b64443-4774-4a3e-802b-84805dee0c10
Base Locations: 0
Guild Players: 1
Player: Bliss | UID: e02c492c-0000-0000-0000-000000000000 | Level: 52 | Caught: 2599 | Owned: 818 | Encounters: 140 | Uniques: 140 | Last Online: 2024-08-06 04:28:17 (49d:1h:18m:2s ago)

Guild: Grimm | Guild Leader: KillJoy | Guild ID: 71c26425-407f-cbac-2530-be9ebfd87d07
Base Locations: 1
Base 1: -441, 22
Guild Players: 1
Player: KillJoy | UID: ff436bfe-0000-0000-0000-000000000000 | Level: 31 | Caught: 290 | Owned: 197 | Encounters: 75 | Uniques: 75 | Last Online: 2024-09-21 21:24:55 (2d:8h:21m:24s ago)

Guild: Heavenbound | Guild Leader: Amaterasu | Guild ID: 62f369c9-4962-b282-f8dd-9995e3f9017b
Base Locations: 4
Base 1: -557, 11
Base 2: -646, 272
Base 3: 282, 623
Base 4: -630, 225
Guild Players: 2
Player: Amaterasu | UID: 8dd02a1d-0000-0000-0000-000000000000 | Level: 55 | Caught: 20886 | Owned: 496 | Encounters: 150 | Uniques: 149 | Last Online: 2024-08-14 21:08:18 (40d:8h:38m:1s ago)
Player: Mokoto | UID: 05890de6-0000-0000-0000-000000000000 | Level: 55 | Caught: 1233 | Owned: 699 | Encounters: 148 | Uniques: 147 | Last Online: 2027-04-15 22:58:11 (-80673111s ago)

Guild: Hongkong hotdogs | Guild Leader: 黏性物 | Guild ID: 94bd5ed2-4f0a-aa90-daae-c5be2c4cf85f
Base Locations: 0
Guild Players: 2
Player: 黏性物 | UID: 0e8eca8a-0000-0000-0000-000000000000 | Level: 4 | Caught: 2 | Owned: 3 | Encounters: 3 | Uniques: 2 | Last Online: 2024-09-20 11:10:55 (3d:18h:35m:24s ago)
Player: jasonshootrr | UID: dbbd4153-0000-0000-0000-000000000000 | Level: 3 | Caught: 1 | Owned: 1 | Encounters: 1 | Uniques: 1 | Last Online: 2024-09-20 11:10:53 (3d:18h:35m:26s ago)

Guild: Husaria | Guild Leader: Nadziej | Guild ID: 2505826f-4702-7ea4-59f0-979f0c7f6dc7
Base Locations: 3
Base 1: 392, -310
Base 2: -343, -201
Base 3: -208, -55
Guild Players: 1
Player: Nadziej | UID: 2cc1e6b8-0000-0000-0000-000000000000 | Level: 48 | Caught: 922 | Owned: 838 | Encounters: 121 | Uniques: 121 | Last Online: 2024-09-23 16:35:52 (13h:10m:27s ago)

Guild: Imperium Of Pals | Guild Leader: Not an NPC | Guild ID: 90ffce59-40d4-3284-e7ad-40a463f3249a
Base Locations: 1
Base 1: -601, 309
Guild Players: 1
Player: Not an NPC | UID: 96e4c6df-0000-0000-0000-000000000000 | Level: 44 | Caught: 660 | Owned: 378 | Encounters: 104 | Uniques: 104 | Last Online: 2024-09-16 03:26:00 (8d:2h:20m:19s ago)

Guild: Independent | Guild Leader: Yuki | Guild ID: 64663882-49f2-52fa-e283-8bac63e1954e
Base Locations: 4
Base 1: -159, -350
Base 2: -552, 192
Base 3: -537, 202
Base 4: -500, 275
Guild Players: 1
Player: Yuki | UID: 0b2328f6-0000-0000-0000-000000000000 | Level: 55 | Caught: 7328 | Owned: 476 | Encounters: 156 | Uniques: 154 | Last Online: 2024-09-24 01:19:48 (4h:26m:31s ago)

Guild: Inquisitors | Guild Leader: MIЯЯØЯƏ | Guild ID: cc081411-4198-d981-940c-5bb208652cdb
Base Locations: 1
Base 1: -479, 30
Guild Players: 1
Player: MIЯЯØЯƏ | UID: 7969c74b-0000-0000-0000-000000000000 | Level: 17 | Caught: 77 | Owned: 66 | Encounters: 29 | Uniques: 29 | Last Online: 2024-09-21 20:54:04 (2d:8h:52m:15s ago)

Guild: Iron Ravens | Guild Leader: Reckkzz | Guild ID: e3e36144-47bf-4ff8-80e1-67af85d90ab7
Base Locations: 1
Base 1: 201, -359
Guild Players: 4
Player: Reckkzz | UID: a4a723c0-0000-0000-0000-000000000000 | Level: 6 | Caught: 1 | Owned: 1 | Encounters: 1 | Uniques: 1 | Last Online: 2024-09-09 01:42:56 (15d:4h:3m:23s ago)
Player: Mewing Shrek | UID: afe8f67d-0000-0000-0000-000000000000 | Level: 5 | Caught: 4 | Owned: 4 | Encounters: 3 | Uniques: 3 | Last Online: 2024-09-09 01:00:11 (15d:4h:46m:8s ago)
Player: MrsReckkzz | UID: e7b7c009-0000-0000-0000-000000000000 | Level: 5 | Caught: 2 | Owned: 2 | Encounters: 2 | Uniques: 2 | Last Online: 2024-09-09 01:18:20 (15d:4h:27m:59s ago)
Player: jcjc112 | UID: 19ae0458-0000-0000-0000-000000000000 | Level: 4 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-09-09 02:59:42 (15d:2h:46m:37s ago)

Guild: Just Peeka. | Guild Leader: Peekaboo | Guild ID: 0d5918b2-4685-ac9d-7eaf-b99de58e2a48
Base Locations: 0
Guild Players: 1
Player: Peekaboo | UID: e3d9aafd-0000-0000-0000-000000000000 | Level: 13 | Caught: 31 | Owned: 31 | Encounters: 7 | Uniques: 7 | Last Online: 2024-08-19 17:45:11 (35d:12h:1m:8s ago)

Guild: LEGION | Guild Leader: Baron | Guild ID: 83de9493-4e0b-2812-ba2a-579eab501ccc
Base Locations: 0
Guild Players: 1
Player: Baron | UID: 05cfde34-0000-0000-0000-000000000000 | Level: 46 | Caught: 1244 | Owned: 327 | Encounters: 124 | Uniques: 124 | Last Online: 2024-06-21 20:59:41 (94d:8h:46m:38s ago)

Guild: LIGMA | Guild Leader: D MAN INSANE | Guild ID: 79c54b0f-43d9-1f96-6c00-9cb232b18f21
Base Locations: 3
Base 1: -32, 212
Base 2: -580, -351
Base 3: 525, 323
Guild Players: 2
Player: D MAN INSANE | UID: c06495e5-0000-0000-0000-000000000000 | Level: 38 | Caught: 424 | Owned: 364 | Encounters: 115 | Uniques: 115 | Last Online: 2024-09-23 23:52:05 (5h:54m:14s ago)
Player: NikoTheHound | UID: 10980f34-0000-0000-0000-000000000000 | Level: 31 | Caught: 216 | Owned: 162 | Encounters: 93 | Uniques: 91 | Last Online: 2024-09-23 23:53:35 (5h:52m:44s ago)

Guild: LITHUANIA | Guild Leader: Swoft | Guild ID: 4bb45230-4651-244b-1177-eea568d84f8e
Base Locations: 0
Guild Players: 1
Player: Swoft | UID: e1c7ce0a-0000-0000-0000-000000000000 | Level: 30 | Caught: 194 | Owned: 87 | Encounters: 76 | Uniques: 74 | Last Online: 2024-09-09 21:05:38 (14d:8h:40m:41s ago)

Guild: Last:Epitaph | Guild Leader: Or Uh | Guild ID: 9e891887-4d22-cd55-30d4-1a88ff87ae5d
Base Locations: 0
Guild Players: 1
Player: Or Uh | UID: 9caab84d-0000-0000-0000-000000000000 | Level: 54 | Caught: 1811 | Owned: 484 | Encounters: 155 | Uniques: 155 | Last Online: 2024-08-19 09:27:54 (35d:20h:18m:25s ago)

Guild: Le Manoir | Guild Leader: God Spike | Guild ID: dfb89736-428b-f151-352f-5bacdf9a8f1c
Base Locations: 1
Base 1: -75, -565
Guild Players: 1
Player: God Spike | UID: 7c5cf1ae-0000-0000-0000-000000000000 | Level: 24 | Caught: 148 | Owned: 136 | Encounters: 48 | Uniques: 48 | Last Online: 2024-09-21 02:27:33 (3d:3h:18m:46s ago)

Guild: Legend security Service | Guild Leader: TShiningOne | Guild ID: cebf094c-49db-411c-7758-eb93a30c947a
Base Locations: 1
Base 1: 127, -587
Guild Players: 2
Player: SpoiledSpoon | UID: 72b5cca3-0000-0000-0000-000000000000 | Level: 25 | Caught: 177 | Owned: 167 | Encounters: 35 | Uniques: 35 | Last Online: 2024-09-17 15:28:24 (6d:14h:17m:55s ago)
Player: TShiningOne | UID: 72ceef1a-0000-0000-0000-000000000000 | Level: 24 | Caught: 166 | Owned: 160 | Encounters: 22 | Uniques: 22 | Last Online: 2024-09-17 15:53:50 (6d:13h:52m:29s ago)

Guild: Lemon Tribe | Guild Leader: LemonWarrior | Guild ID: a29afa2e-4dfc-908f-842d-86a0f6eb0ab8
Base Locations: 3
Base 1: -468, -64
